age,gender,grade_level,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_tools_used,ai_usage_purpose,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score
18,Female,11th,1.4,0,142,ChatGPT,Exam Prep,10,69,6,6,9,6.9,-17.3,8.7,5.1,2.4,6,61.4
23,Female,1st Year,4.8,0,118,ChatGPT+Gemini,Unknown,1,5,14,6,4,9.5,-14.9,6.9,2.7,3.3,3,36.4
16,Female,12th,5.1,1,83,Copilot,Notes,3,21,29,8,6,1.4,36.4,8.7,2.8,4.3,7,47.2
22,Male,10th,6.0,1,131,Copilot,Unknown,4,88,19,5,6,4.7,3.5,5.7,3.5,2.3,1,49.3
19,Male,3rd Year,2.9,1,21,Unknown,Coding,5,45,66,5,3,7.1,9.7,7.6,4.7,1.9,6,33.8
23,Female,3rd Year,5.3,1,162,ChatGPT+Gemini,Doubt Solving,1,94,85,7,8,5.3,14.8,7.2,0.4,4.3,8,63.9
16,Male,2nd Year,5.8,1,141,ChatGPT,Doubt Solving,9,60,111,10,6,9.4,26.9,5.2,3.6,1.5,5,54.3
20,Male,12th,1.5,1,93,Unknown,Unknown,8,34,53,7,6,2.3,22.7,5.4,5.2,4.6,3,72.5
17,Other,11th,3.1,1,30,ChatGPT+Gemini,Doubt Solving,2,61,49,3,1,5.3,2.3,6.0,2.0,2.7,9,53.6
16,Male,10th,0.8,1,69,ChatGPT,Doubt Solving,5,68,70,1,7,8.7,28.1,5.0,4.1,1.8,5,75.1
21,Other,11th,3.9,0,90,ChatGPT,Exam Prep,9,85,94,5,4,7.8,24.8,5.6,1.5,2.0,5,50.4
17,Male,12th,3.7,1,127,Unknown,Exam Prep,3,56,48,10,8,8.1,32.7,6.9,0.7,2.7,4,44.5
24,Male,10th,1.6,1,10,Unknown,Unknown,5,24,49,4,3,5.2,-4.9,5.2,1.0,1.6,3,38.3
14,Female,2nd Year,4.9,0,35,ChatGPT,Notes,9,81,2,1,4,4.0,-14.3,5.4,4.3,3.9,5,71.9
19,Female,2nd Year,0.7,1,79,Copilot,Unknown,6,72,117,5,1,5.6,-13.7,8.5,3.5,4.9,5,48.1
23,Female,2nd Year,4.9,1,23,ChatGPT+Gemini,Unknown,5,24,106,6,1,2.8,12.7,6.4,1.2,4.1,10,48.2
24,Female,1st Year,0.6,1,167,ChatGPT,Coding,8,92,63,7,3,6.8,-4.3,7.5,0.2,0.6,6,54.8
24,Female,11th,4.1,1,112,Claude,Unknown,5,32,118,10,9,8.1,-17.3,5.3,5.0,1.6,2,71.5
14,Male,12th,0.9,1,41,ChatGPT,Unknown,9,7,45,9,6,1.6,30.2,7.0,4.2,2.6,2,49.2
18,Male,10th,1.9,1,20,ChatGPT,Coding,3,12,80,4,2,6.4,31.7,7.4,2.7,4.4,2,39.9
20,Male,3rd Year,4.5,0,95,Unknown,Exam Prep,1,60,114,1,2,6.2,2.0,5.5,1.2,2.3,2,45.7
19,Female,3rd Year,2.0,0,50,ChatGPT,Notes,4,7,21,4,7,3.4,-12.1,6.2,5.8,1.6,3,64.4
15,Male,11th,3.3,0,80,Gemini,Homework,7,26,51,7,5,10.0,-5.1,8.2,2.3,3.9,3,81.1
24,Male,12th,5.5,1,54,Unknown,Unknown,3,53,36,1,10,5.5,20.7,7.5,5.6,3.7,3,73.0
17,Male,1st Year,0.8,0,123,Claude,Unknown,10,2,59,9,3,9.0,21.3,8.5,1.3,0.7,1,50.2
24,Male,12th,5.0,0,131,Copilot,Unknown,8,32,66,6,4,2.7,22.1,4.9,5.3,0.8,4,65.5
15,Male,11th,0.9,1,61,Unknown,Doubt Solving,2,94,47,10,1,7.7,31.3,7.4,3.3,2.5,3,34.9
24,Female,12th,1.2,1,86,ChatGPT+Gemini,Unknown,9,27,29,8,3,1.7,33.0,4.1,5.7,4.3,1,60.7
14,Male,3rd Year,1.2,1,152,ChatGPT+Gemini,Coding,3,84,87,6,4,1.6,39.4,5.2,0.7,1.4,9,33.2
16,Female,3rd Year,6.0,1,141,Unknown,Doubt Solving,6,51,96,7,9,2.7,1.2,4.3,5.9,3.2,3,67.9
16,Female,10th,1.5,1,40,ChatGPT+Gemini,Coding,7,28,42,3,10,7.6,34.8,7.8,1.2,2.1,1,76.7
20,Male,1st Year,5.4,1,165,Unknown,Unknown,5,92,9,8,5,10.0,18.5,6.5,0.6,0.1,7,53.4
14,Female,3rd Year,6.0,1,40,Copilot,Homework,10,60,70,5,8,8.3,-12.7,6.5,3.4,2.4,10,72.7
22,Male,10th,2.6,1,44,ChatGPT,Unknown,5,72,79,7,5,4.8,15.6,6.0,4.1,3.2,6,72.8
24,Female,1st Year,4.0,1,125,Claude,Coding,1,60,95,7,5,6.8,2.7,4.3,2.3,4.3,5,41.3
19,Other,3rd Year,4.8,0,95,ChatGPT+Gemini,Unknown,4,21,1,6,8,5.3,-15.6,7.8,4.2,1.4,10,62.5
17,Female,1st Year,2.7,1,143,Gemini,Homework,1,71,71,3,3,3.2,-5.2,7.6,5.7,3.0,7,53.2
16,Female,12th,1.4,1,18,Gemini,Coding,9,56,78,1,5,6.5,22.8,7.6,4.8,4.6,7,53.8
16,Male,10th,2.9,1,36,Claude,Exam Prep,9,44,111,6,5,5.8,0.9,9.0,5.3,3.0,7,45.8
15,Male,1st Year,4.7,1,84,ChatGPT+Gemini,Doubt Solving,5,80,66,9,1,5.8,18.7,8.2,5.4,4.5,1,37.8
15,Female,1st Year,4.8,1,25,ChatGPT,Notes,5,86,83,2,3,1.6,34.5,5.3,1.8,3.0,7,29.7
23,Male,12th,1.8,1,93,ChatGPT+Gemini,Notes,5,29,97,2,4,2.1,15.4,4.7,4.2,3.1,2,61.8
18,Male,3rd Year,1.5,0,103,ChatGPT,Coding,7,78,110,10,10,5.5,37.2,6.2,4.5,3.6,2,67.7
22,Male,3rd Year,5.6,1,124,ChatGPT+Gemini,Notes,6,13,45,1,6,4.2,0.6,8.2,0.7,3.8,10,70.9
15,Female,11th,0.7,0,140,Gemini,Unknown,2,88,116,1,6,4.8,32.6,4.8,2.9,2.5,3,23.3
15,Male,11th,4.5,1,90,Copilot,Doubt Solving,10,79,40,2,5,4.5,37.8,7.9,3.9,3.2,6,49.3
19,Female,3rd Year,0.8,1,86,Unknown,Exam Prep,3,47,3,1,2,7.4,11.1,8.7,1.7,3.5,4,59.1
23,Male,2nd Year,5.1,1,161,Claude,Exam Prep,5,17,86,6,4,2.6,1.8,4.7,3.8,0.8,4,45.6
15,Male,2nd Year,5.5,1,122,ChatGPT,Homework,7,31,7,5,5,9.5,1.1,7.4,0.3,1.5,3,47.5
17,Female,1st Year,2.1,0,97,Copilot,Notes,2,37,9,8,7,5.2,5.5,5.1,3.5,4.5,9,57.2
19,Male,3rd Year,0.9,1,22,ChatGPT,Unknown,4,52,112,10,6,4.1,19.6,9.0,0.6,1.2,10,62.3
18,Female,11th,3.1,0,107,Claude,Doubt Solving,1,14,101,7,2,1.2,6.3,8.5,4.1,3.2,5,46.1
14,Male,1st Year,2.1,1,147,Copilot,Notes,7,36,4,4,8,4.2,25.8,5.9,3.9,0.3,1,67.2
19,Male,10th,2.8,1,53,Copilot,Doubt Solving,2,48,73,9,10,6.6,21.4,4.2,3.7,4.1,6,60.0
14,Male,11th,4.2,1,58,Unknown,Homework,8,32,89,4,10,8.2,-0.5,4.2,1.5,3.0,7,56.2
16,Female,11th,1.7,0,147,Unknown,Unknown,10,12,112,9,8,7.6,28.3,6.5,4.0,2.5,10,77.8
23,Female,11th,2.5,1,38,Claude,Notes,1,70,79,4,4,6.2,25.5,8.8,2.5,3.7,10,57.8
18,Female,2nd Year,4.8,1,77,Claude,Exam Prep,2,63,58,2,1,4.9,17.1,8.2,3.2,3.8,5,54.7
23,Male,12th,4.0,1,90,ChatGPT,Homework,8,18,57,2,3,5.7,-8.8,6.4,4.1,1.2,4,67.7
18,Female,12th,2.3,1,159,Copilot,Unknown,5,84,22,6,9,9.7,10.4,5.1,2.2,4.9,6,74.2
23,Female,2nd Year,4.2,1,168,Claude,Notes,5,55,60,6,6,9.7,7.2,4.3,6.0,4.6,5,40.7
19,Female,3rd Year,4.7,1,68,Unknown,Exam Prep,7,36,16,7,1,8.2,-18.8,5.9,0.4,1.1,8,58.6
23,Female,3rd Year,3.8,1,67,ChatGPT,Exam Prep,4,57,27,7,3,2.5,39.5,8.1,4.4,1.6,10,54.5
21,Female,2nd Year,1.8,1,86,ChatGPT+Gemini,Doubt Solving,9,8,17,3,8,9.4,22.5,6.4,1.4,1.9,2,79.7
18,Male,2nd Year,0.5,1,20,Unknown,Exam Prep,3,3,51,10,2,6.8,2.2,6.4,5.9,3.9,8,50.6
24,Female,3rd Year,4.9,1,151,Claude,Coding,8,94,57,7,9,5.3,14.6,6.4,3.2,1.7,3,43.1
14,Male,12th,5.0,0,143,Unknown,Notes,3,70,40,9,9,6.1,33.4,5.1,4.7,3.3,9,78.5
18,Female,1st Year,4.3,0,31,Unknown,Notes,8,12,74,9,4,5.3,-17.7,8.1,1.2,3.3,3,85.2
16,Male,2nd Year,0.9,0,153,Copilot,Doubt Solving,1,62,97,7,4,5.3,-4.5,7.8,5.3,2.8,1,53.9
17,Male,1st Year,3.7,0,2,ChatGPT+Gemini,Exam Prep,10,62,109,4,5,4.9,36.9,5.5,5.8,3.1,10,61.6
21,Male,1st Year,5.0,1,81,Claude,Doubt Solving,10,60,78,8,8,9.1,-19.1,4.9,3.2,1.1,2,51.4
20,Male,10th,2.6,1,120,Gemini,Coding,7,35,0,2,4,5.1,14.9,7.9,5.1,0.8,6,48.3
24,Male,12th,1.6,0,115,Copilot,Doubt Solving,1,7,96,8,9,3.0,12.2,8.9,4.0,1.7,3,88.9
18,Female,1st Year,3.7,1,134,Unknown,Notes,2,89,72,3,3,3.1,38.8,4.7,1.5,2.4,1,43.2
15,Female,12th,5.0,1,87,Copilot,Unknown,1,26,107,5,9,2.2,5.8,4.8,5.5,2.7,7,53.2
19,Female,12th,0.8,1,143,ChatGPT,Unknown,10,25,16,3,1,6.0,38.5,7.0,4.7,0.9,6,55.3
24,Female,10th,3.8,1,52,Gemini,Doubt Solving,3,44,78,6,8,3.9,-19.3,6.4,5.3,3.5,10,68.5
19,Male,3rd Year,4.0,0,3,Claude,Notes,9,41,3,6,7,6.2,0.4,4.8,2.2,0.5,4,68.7
23,Female,12th,3.8,0,172,Gemini,Homework,1,13,100,8,10,9.4,-3.9,7.0,2.7,4.9,6,49.8
23,Male,1st Year,4.1,0,31,Unknown,Coding,3,83,45,1,8,9.6,-11.2,4.1,1.7,4.0,9,59.7
24,Female,3rd Year,4.0,0,82,Claude,Coding,2,91,69,5,2,3.8,39.7,6.5,2.0,4.5,10,59.0
19,Male,3rd Year,1.2,1,101,ChatGPT,Notes,5,71,5,5,10,3.0,38.3,4.6,1.6,2.3,5,66.6
22,Male,11th,1.8,1,57,Unknown,Unknown,7,51,82,9,7,1.5,-11.4,5.9,4.4,4.8,5,52.3
24,Male,1st Year,3.9,1,12,Unknown,Homework,6,68,22,10,4,3.5,11.4,8.9,2.3,4.9,3,51.1
21,Male,1st Year,0.6,1,149,ChatGPT+Gemini,Exam Prep,10,52,93,4,1,5.6,-14.3,5.8,4.4,2.4,3,39.3
21,Male,12th,4.0,1,43,Gemini,Doubt Solving,5,50,119,6,3,6.4,-12.6,5.7,4.0,4.2,3,46.6
14,Male,1st Year,4.2,1,171,Copilot,Exam Prep,3,76,0,10,5,1.9,22.5,6.2,3.3,3.4,7,49.3
18,Female,11th,1.8,1,29,Claude,Homework,7,1,72,7,4,3.2,32.0,6.8,4.0,1.0,4,37.0
20,Female,12th,3.8,1,150,Gemini,Coding,9,47,60,3,8,1.4,16.3,4.1,3.3,2.0,8,61.5
19,Male,2nd Year,3.4,0,11,Claude,Exam Prep,2,77,21,6,2,8.0,-13.2,8.1,4.3,3.6,8,67.6
18,Male,1st Year,1.9,0,13,Gemini,Homework,6,48,64,3,8,3.4,29.5,5.5,2.0,0.8,1,42.3
21,Female,1st Year,3.0,1,35,Copilot,Coding,5,58,56,6,10,6.1,31.8,8.2,4.7,1.6,3,75.1
16,Male,10th,5.5,0,44,Claude,Unknown,9,66,35,1,10,5.1,13.6,4.7,1.8,1.6,10,80.8
19,Female,2nd Year,2.8,1,23,Claude,Exam Prep,8,79,24,9,5,5.3,5.0,6.2,5.9,2.1,5,51.5
18,Male,2nd Year,4.0,1,118,ChatGPT+Gemini,Unknown,9,8,15,6,2,7.0,4.5,8.9,2.3,0.0,2,50.3
21,Female,11th,0.7,1,130,ChatGPT,Coding,7,1,25,6,10,4.7,19.7,5.0,0.1,1.5,10,95.8
17,Female,2nd Year,0.9,0,77,Gemini,Notes,5,74,91,4,8,3.2,34.9,6.6,2.8,1.0,2,31.5
21,Female,10th,0.9,1,178,Copilot,Coding,4,87,4,5,1,4.7,34.5,5.6,5.7,4.7,6,25.8
23,Female,11th,4.8,1,37,ChatGPT+Gemini,Coding,8,42,111,4,5,8.4,27.1,7.2,3.8,4.2,8,57.9
15,Male,2nd Year,2.4,1,91,ChatGPT+Gemini,Homework,2,92,21,6,1,6.1,1.2,4.4,0.6,2.6,4,32.6
22,Male,11th,1.8,1,86,ChatGPT,Homework,1,13,13,7,1,9.8,4.2,8.0,0.6,0.5,4,69.8
22,Female,2nd Year,4.6,1,19,Copilot,Doubt Solving,3,39,72,1,2,8.1,23.6,7.2,2.7,4.7,8,49.1
23,Female,2nd Year,1.4,1,96,Unknown,Homework,7,54,77,3,8,8.4,21.6,8.3,1.4,2.0,4,74.5
23,Male,3rd Year,1.9,1,1,Gemini,Notes,1,58,79,2,10,8.0,35.1,7.8,3.6,3.8,10,56.1
19,Female,2nd Year,2.9,1,153,Claude,Notes,5,85,93,5,4,5.0,27.5,4.7,5.6,1.1,6,44.5
17,Male,1st Year,2.3,1,1,ChatGPT,Unknown,5,46,95,8,5,8.2,38.7,8.3,5.8,3.1,3,57.3
17,Male,2nd Year,3.7,0,41,Claude,Coding,3,33,69,5,1,6.7,-6.7,6.0,5.5,2.2,1,54.5
19,Female,1st Year,2.4,1,39,ChatGPT+Gemini,Homework,1,35,16,9,9,3.0,35.4,6.5,1.8,2.5,7,56.0
18,Male,12th,2.7,0,136,Claude,Doubt Solving,5,32,0,1,5,1.9,38.4,4.3,5.9,1.0,8,41.9
19,Female,3rd Year,5.2,1,129,Gemini,Homework,8,62,17,6,10,5.5,34.3,5.1,1.8,4.4,5,57.4
20,Male,10th,5.4,0,155,Unknown,Doubt Solving,9,17,74,3,2,6.2,-11.5,5.5,3.8,3.4,8,54.5
20,Male,11th,5.1,1,2,Gemini,Coding,6,21,10,2,10,4.1,36.5,8.0,5.3,2.0,2,83.6
22,Female,11th,5.3,1,15,Unknown,Unknown,1,88,91,4,7,6.7,25.5,6.4,4.0,1.8,4,67.9
21,Female,12th,3.6,1,131,Claude,Unknown,5,100,11,3,10,2.4,1.7,5.8,6.0,0.3,9,58.3
19,Male,2nd Year,4.1,1,22,Claude,Notes,2,4,33,9,6,8.3,7.3,8.7,2.1,2.0,1,64.3
19,Male,10th,3.6,1,101,ChatGPT,Homework,1,31,79,9,4,4.6,-16.1,5.2,0.7,1.1,3,50.6
18,Male,12th,4.8,0,76,Unknown,Homework,3,48,117,8,8,7.5,4.7,6.4,1.3,4.2,5,62.6
14,Male,12th,3.5,1,133,Gemini,Notes,10,35,73,7,10,8.7,-5.2,5.3,1.1,1.5,8,69.6
22,Female,11th,1.1,1,54,Claude,Notes,5,72,116,10,10,3.1,23.2,5.2,5.4,2.9,10,48.9
22,Female,1st Year,5.0,1,135,Copilot,Unknown,9,13,109,3,9,5.9,13.9,8.4,2.8,3.2,4,59.8
22,Male,1st Year,4.7,1,72,ChatGPT,Unknown,7,63,102,3,7,2.1,36.0,6.8,3.1,3.1,3,47.9
24,Male,2nd Year,5.0,0,97,ChatGPT,Unknown,6,31,7,7,6,1.4,17.1,4.0,1.0,3.1,6,58.6
21,Female,2nd Year,1.5,1,80,ChatGPT,Exam Prep,9,8,89,4,7,1.4,26.7,4.7,1.3,3.9,8,71.4
23,Female,12th,2.0,1,113,ChatGPT,Exam Prep,6,86,105,8,5,9.6,28.8,8.4,4.8,2.2,2,50.3
16,Female,2nd Year,2.1,0,66,Unknown,Exam Prep,4,47,41,1,3,1.4,-16.0,4.3,4.1,0.8,5,49.0
14,Female,1st Year,3.3,1,40,Unknown,Notes,7,51,105,1,7,6.4,29.2,8.5,2.0,2.5,9,66.9
24,Male,10th,1.2,1,39,Claude,Exam Prep,2,8,13,7,4,1.5,-10.2,5.0,4.8,0.1,5,41.7
21,Female,11th,2.6,0,102,ChatGPT+Gemini,Homework,2,84,50,9,8,7.4,-6.8,8.9,0.3,3.6,6,62.0
20,Other,1st Year,1.5,1,154,Copilot,Notes,6,31,8,2,5,5.4,10.1,7.1,0.4,0.5,3,54.9
18,Female,3rd Year,2.0,1,38,ChatGPT+Gemini,Homework,5,9,112,5,5,2.9,8.0,8.9,0.5,1.4,9,53.5
23,Male,2nd Year,4.4,1,52,ChatGPT+Gemini,Notes,6,92,82,2,5,6.4,37.2,6.6,4.2,1.8,6,47.4
20,Male,11th,5.2,1,39,Claude,Coding,2,97,97,9,6,4.0,6.8,7.9,3.6,4.3,3,41.0
23,Male,3rd Year,0.6,1,51,ChatGPT,Homework,2,85,110,9,4,2.4,5.2,5.4,5.2,3.8,5,49.8
17,Female,11th,3.6,1,36,ChatGPT,Notes,1,68,37,1,2,7.7,29.2,4.8,5.8,4.3,7,56.0
22,Male,12th,0.7,1,66,Claude,Doubt Solving,2,10,28,7,6,4.4,-2.4,4.5,2.0,5.0,8,62.5
24,Male,2nd Year,1.0,1,146,Claude,Notes,10,57,28,1,1,5.2,27.9,5.7,3.8,2.8,2,61.9
23,Female,12th,4.4,0,161,Unknown,Coding,7,27,27,7,4,1.3,-5.3,5.9,5.2,0.7,3,60.5
15,Male,11th,4.5,1,84,Gemini,Notes,2,87,111,8,6,6.1,4.3,5.6,1.4,2.5,5,54.0
22,Male,12th,5.0,1,65,ChatGPT,Coding,3,33,112,1,1,5.6,34.8,8.8,0.6,4.3,6,55.6
22,Male,2nd Year,3.1,0,137,Copilot,Exam Prep,6,52,87,3,6,7.7,8.4,4.7,5.9,1.5,7,55.4
18,Male,1st Year,5.2,1,51,Gemini,Homework,6,39,91,10,6,5.3,35.9,5.0,5.4,2.9,4,77.1
24,Male,10th,1.4,1,169,ChatGPT+Gemini,Coding,10,63,105,5,3,8.6,2.7,5.0,3.7,0.8,6,37.3
14,Female,3rd Year,1.9,1,1,Unknown,Doubt Solving,9,9,107,10,1,4.1,-14.7,7.7,0.1,0.8,4,70.9
20,Female,1st Year,1.2,1,128,Unknown,Homework,2,25,75,7,3,7.7,25.8,7.3,1.4,3.0,8,53.5
23,Male,11th,4.9,1,177,ChatGPT,Notes,7,42,82,5,1,3.2,-5.1,4.9,4.2,4.7,10,47.6
23,Male,1st Year,1.8,1,163,Claude,Notes,1,70,5,3,8,8.8,24.9,4.1,2.2,1.3,2,59.3
17,Female,12th,1.4,0,96,Claude,Coding,6,43,1,8,7,4.2,14.6,4.2,3.4,3.4,2,81.5
22,Male,2nd Year,3.9,1,21,Claude,Doubt Solving,9,70,52,6,3,7.6,38.5,5.2,0.3,3.9,4,40.7
19,Male,1st Year,0.9,1,112,ChatGPT,Coding,8,56,113,1,8,8.2,5.6,7.8,3.3,1.3,2,66.1
16,Female,1st Year,0.7,1,81,Unknown,Doubt Solving,6,47,102,7,4,2.5,33.7,8.5,0.9,1.2,9,62.5
19,Male,2nd Year,1.1,1,163,Copilot,Unknown,6,78,30,9,10,8.2,23.4,8.5,0.6,4.0,5,53.1
23,Male,12th,0.5,0,120,Claude,Coding,6,61,36,1,2,3.6,-11.3,6.2,2.9,0.4,9,61.3
19,Male,10th,4.3,0,2,Unknown,Exam Prep,8,60,55,7,6,6.4,22.7,8.1,3.1,1.6,6,74.6
18,Female,1st Year,3.6,1,171,ChatGPT,Exam Prep,2,66,117,2,9,5.7,18.3,7.6,5.4,2.6,8,82.7
15,Male,3rd Year,1.7,1,117,ChatGPT+Gemini,Exam Prep,9,44,92,1,7,6.3,38.7,4.4,5.9,1.3,7,69.1
23,Male,11th,1.8,1,143,Gemini,Coding,10,60,39,1,5,8.1,7.4,8.6,0.7,0.5,10,45.1
23,Male,12th,5.0,1,138,ChatGPT,Homework,8,89,11,3,3,8.5,13.3,6.7,1.9,4.5,1,58.8
15,Female,12th,3.3,0,9,ChatGPT,Notes,2,70,54,1,5,3.3,22.6,6.3,4.4,2.3,4,56.3
20,Male,1st Year,4.3,0,178,Unknown,Homework,8,1,96,10,7,2.7,16.5,6.9,3.9,0.8,7,64.5
15,Male,3rd Year,3.0,0,169,Claude,Notes,1,73,56,2,3,1.8,16.9,4.9,0.5,4.9,9,38.6
19,Female,2nd Year,1.8,1,24,Gemini,Doubt Solving,6,93,110,7,2,7.4,7.1,4.8,0.4,4.5,2,23.9
18,Female,1st Year,5.8,0,119,Gemini,Exam Prep,6,46,44,8,6,5.3,26.3,6.2,2.5,1.4,1,49.4
17,Male,1st Year,3.6,1,5,Claude,Exam Prep,9,66,24,3,8,2.3,-19.4,6.9,3.0,0.2,2,74.7
20,Male,2nd Year,1.2,1,109,Copilot,Notes,9,28,41,7,7,5.3,-10.6,4.3,3.4,1.6,9,61.0
21,Female,11th,2.7,1,171,ChatGPT,Exam Prep,5,62,17,7,4,9.9,31.1,4.4,3.8,0.5,2,40.5
17,Female,2nd Year,2.3,1,7,Claude,Homework,1,24,29,10,4,6.0,35.9,8.7,2.9,2.2,9,68.9
14,Male,1st Year,1.7,1,161,Unknown,Coding,1,3,17,4,4,8.8,24.3,5.8,4.3,2.8,7,50.2
14,Male,10th,5.6,1,40,Copilot,Exam Prep,7,46,6,1,5,1.8,-10.6,4.5,0.7,0.3,10,61.5
14,Male,2nd Year,5.3,1,109,Claude,Unknown,4,68,78,4,7,9.1,14.8,4.7,4.5,4.9,6,49.4
24,Male,11th,1.6,1,0,ChatGPT+Gemini,Exam Prep,9,62,29,1,10,6.0,-3.2,6.0,3.7,2.5,1,65.6
14,Female,2nd Year,2.4,1,130,Copilot,Unknown,3,5,4,10,9,5.9,13.7,8.2,0.1,3.3,9,55.9
18,Male,2nd Year,4.7,1,51,Unknown,Doubt Solving,6,82,68,4,8,2.2,-7.7,5.7,2.8,1.3,9,60.9
17,Female,12th,1.6,1,101,Copilot,Coding,9,17,32,5,1,5.1,-11.8,7.7,2.1,3.0,1,43.8
22,Female,12th,3.8,1,76,Gemini,Notes,4,35,5,9,8,5.4,-8.4,5.5,1.5,2.4,6,52.8
16,Male,1st Year,4.3,1,170,ChatGPT,Coding,5,75,47,7,1,2.3,33.6,6.2,0.3,4.3,5,49.2
20,Male,1st Year,4.1,1,46,Claude,Coding,5,87,103,9,5,4.0,-16.5,5.2,5.9,1.1,3,31.9
24,Female,2nd Year,4.4,1,113,Unknown,Notes,5,56,3,9,9,8.9,-17.9,7.7,1.7,0.0,8,53.6
21,Male,10th,4.4,1,82,Unknown,Coding,2,29,12,8,4,1.3,-8.6,7.9,2.7,0.9,5,50.4
19,Female,3rd Year,5.8,1,18,Claude,Doubt Solving,2,13,114,2,6,5.7,14.0,6.3,0.6,1.1,7,47.9
23,Other,1st Year,2.4,1,69,ChatGPT,Unknown,1,38,105,5,1,8.0,-14.7,7.6,4.8,2.2,10,50.4
14,Male,2nd Year,5.3,1,46,Unknown,Homework,1,1,25,4,1,9.7,11.2,5.6,0.1,1.9,4,51.8
21,Male,2nd Year,0.6,0,116,Unknown,Coding,4,33,48,1,6,6.9,23.2,6.3,3.5,1.4,9,39.4
23,Male,3rd Year,2.1,0,77,ChatGPT,Homework,3,57,19,6,7,1.4,12.4,8.4,1.7,1.5,10,71.6
16,Female,2nd Year,0.8,1,4,Unknown,Doubt Solving,4,83,31,5,7,7.5,26.0,4.2,2.1,1.0,1,54.4
21,Female,3rd Year,4.1,0,63,Unknown,Doubt Solving,6,99,95,10,8,7.6,11.2,6.3,3.1,0.4,8,62.8
17,Female,3rd Year,1.1,1,106,Unknown,Coding,1,86,113,10,1,5.8,-14.5,4.3,2.8,3.9,9,44.5
21,Female,2nd Year,5.2,0,172,Gemini,Exam Prep,8,34,100,7,4,4.4,20.2,6.2,2.5,0.2,7,75.3
24,Male,2nd Year,4.1,0,172,ChatGPT,Coding,8,33,107,1,2,5.0,-0.4,6.6,3.8,3.1,6,68.3
14,Female,12th,0.7,1,35,ChatGPT+Gemini,Homework,7,84,64,5,3,9.5,11.2,7.8,3.3,4.3,6,71.4
16,Female,3rd Year,4.4,1,136,Gemini,Doubt Solving,4,7,88,3,1,9.0,39.7,5.5,2.0,1.9,6,28.1
19,Female,11th,5.2,1,150,Copilot,Homework,8,42,88,4,10,3.6,-3.5,7.9,1.1,3.0,1,61.8
22,Male,3rd Year,4.1,0,159,ChatGPT,Homework,9,62,52,4,6,1.7,29.3,4.3,0.9,3.1,9,36.1
15,Female,11th,0.7,1,172,Copilot,Notes,5,61,64,6,7,7.7,13.9,5.1,0.2,0.6,3,38.1
24,Female,2nd Year,5.2,0,155,Gemini,Doubt Solving,6,93,2,4,4,5.8,34.9,7.0,2.7,1.1,3,45.0
14,Female,1st Year,4.5,0,179,Unknown,Doubt Solving,10,19,102,7,9,6.8,34.6,4.0,1.0,1.0,1,71.4
23,Female,10th,2.6,0,10,ChatGPT+Gemini,Homework,8,51,20,3,4,9.5,22.9,7.2,5.3,0.6,3,65.4
16,Female,2nd Year,2.3,1,146,ChatGPT+Gemini,Unknown,5,83,42,8,10,9.5,-1.7,7.6,2.5,3.3,3,88.3
17,Female,10th,3.1,1,63,ChatGPT,Doubt Solving,4,86,24,2,5,8.5,37.1,8.2,3.8,2.3,10,62.0
24,Female,12th,5.3,1,64,ChatGPT+Gemini,Unknown,8,83,115,2,1,3.4,30.1,7.8,1.9,1.9,3,41.0
18,Female,11th,1.9,1,72,Unknown,Unknown,3,45,84,1,5,8.2,38.0,8.7,1.6,4.3,8,55.6
16,Male,12th,1.1,1,56,Claude,Coding,6,86,110,6,3,8.6,38.2,6.7,4.9,4.7,1,29.8
23,Male,1st Year,5.3,1,65,Unknown,Notes,9,3,66,6,3,1.0,6.4,7.7,2.2,2.5,7,63.5
24,Male,1st Year,0.6,0,131,Gemini,Coding,6,61,103,6,7,4.7,-14.1,8.1,0.6,4.2,10,65.1
15,Female,3rd Year,5.5,1,156,Unknown,Exam Prep,9,9,92,1,3,3.8,10.3,7.2,1.9,4.6,1,55.5
15,Female,2nd Year,2.2,0,3,ChatGPT+Gemini,Exam Prep,8,39,34,4,4,8.6,-12.7,8.7,0.7,1.6,9,45.2
20,Other,3rd Year,3.3,1,123,Gemini,Unknown,9,4,85,1,4,2.0,9.4,6.4,2.8,0.1,6,51.1
22,Male,1st Year,1.2,1,128,Gemini,Homework,10,95,22,2,3,6.6,12.9,5.1,1.8,3.6,2,53.3
23,Male,1st Year,5.5,1,91,Unknown,Unknown,9,17,12,8,8,5.6,14.6,5.3,4.9,1.5,4,74.8
15,Male,3rd Year,4.6,1,17,Unknown,Exam Prep,8,60,97,8,10,9.3,-19.5,5.8,0.4,0.1,8,85.1
20,Male,12th,5.6,1,140,Claude,Coding,9,56,22,1,1,5.3,31.4,7.7,5.9,2.0,9,46.1
20,Female,10th,4.3,1,69,Unknown,Exam Prep,7,62,62,1,9,1.7,7.5,6.8,4.8,2.4,4,49.8
24,Male,11th,1.5,1,176,Unknown,Homework,7,88,98,3,5,9.0,22.5,8.7,4.0,2.0,9,64.0
